path	kind	consumers	consumer_count	lines	bytes	sha256	sections	labels	citation_keys	unresolved_citations	todo_lines	placeholder_lines	claim_risk_lines	missing_input_hooks	mechanical_status
platform_hybrid/paper/sections/scaling_law_iter41.tex	shared	P01,U01	2	32	2722	99469adeba93aab3baf394b27d0825a85ed38622cc1b2865d0dfca9deab55258	1	1	0				30	0	screened
platform_hybrid/paper/sections/scaling_law_iter45.tex	shared	P01,U01	2	56	3219	18837c6727a476e148817970a040afc645c847e3a7891e40f4c9553273993eaf	1	1	0					0	screened
platform_hybrid/paper/sections/scaling_law_iter49.tex	shared	P01,U01	2	61	5356	99a6742c10812bbb972ffef4b35eacae6e153c303355766c033be0b12bbd9caa	1	1	0				51,57	0	screened
platform_hybrid/paper/sections/scaling_law_iter53.tex	shared	P01,U01	2	68	4552	681da0a3a14910451deed9911630393c6cd28267e335cc2626528f077e20f6d9	1	1	0				35,40	0	screened
platform_hybrid/paper/sections/scaling_law_iter61.tex	shared	P01,U01	2	236	11736	0336f96e5f82d4fdad2eff0f4b5617415ce813a1407d71a9f0482ef431b08e69	0	7	0				202	0	screened
platform_hybrid/paper/sections/scaling_law_iter65.tex	shared	P01,U01	2	174	7585	3cbf59809206b3f9fd30fe58a9cfc90acae274b3b295cae371631d51cb082fb4	0	6	1				140	0	screened
platform_hybrid/paper/sections/scaling_law_iter69.tex	paper-specific	U01	1	170	7905	c588bf0f72f7ee5b67fe9da58ede7e7517c82d20df894da3aff712b6195a3a52	0	4	0				26,47,136	0	screened
platform_hybrid/paper/sections/scaling_law_iter81.tex	paper-specific	U01	1	161	8668	c526e5f9d1d4de51f62943791c8915d9baff540568f5d6b4d30e7d57e1a87c1e	0	8	0					0	screened
platform_hybrid/paper/sections/scaling_law_iter85.tex	paper-specific	U01	1	167	8316	0dd6dca2bf8e3a5453982357a42caf860321e7a52e52c5037f30cc62931e3a46	0	7	0				31,49,146,150	0	screened
platform_hybrid/paper/sections/scaling_law_iter89.tex	paper-specific	U01	1	140	7153	19f4227d63099b43c343e256f666c19fb257788eabd454089775db56903074a0	0	8	1				12,55,78,114	0	screened
platform_hybrid/paper/sections/scaling_law_iter93.tex	paper-specific	U01	1	151	7811	872b7265d142baf7484651a40b426e0dd2344f011ef4e4ef6c335e9cc7d4cf25	0	7	1				13,51,55,62	0	screened
platform_hybrid/paper/sections/scaling_law_iter97.tex	paper-specific	U01	1	151	7259	444a38980073ac6d623d3a32ae8278c3c6977685ed8895ec9a1e8c40be51ffdf	0	4	0				26,48,80,82,151	0	screened
platform_hybrid/paper/sections/scaling_laws.tex	shared	P01,U01	2	1990	99046	bf6c49532a0d1644486498e3d9b0b86fd38870db455f0c96b05b83370b447abd	0	85	8				26,269,362,475,481,489,492,502,510,518,533,556,600,601,620,948,997,1032,1089,1152,1190,1234,1412,1530,1562	0	screened
platform_hybrid/paper/sections/scaling_passk_ci.tex	paper-specific	P01	1	120	6641	0af7396c1a28deb75c9ee4f7c77f7e7acfdc3b155d5f0a58f5f0d2bc24b26bca	1	2	5				27,29	0	screened
platform_hybrid/paper/sections/stat_rigor_updates.tex	paper-specific	U01	1	251	18140	6021e2960a155d9e69ad75f51c5fdc8cc9da062a11f7598cf967b89621e7e7bb	7	6	0				12,24,39,40,61,62,63,93,94,99,116,157,164,171,206,207,208,217,218,219,220,223,224,226,227,228,229,230,234,235,236,239,241	0	screened
platform_hybrid/paper/sections/statistical_rigor_addendum.tex	paper-specific	U01	1	272	14400	fcf35d156e165aff0f0f2256810060860bd933c4462326d139e7e731d6802b1f	6	10	1				26,63,67,70,79,110,131,147,157,159,163,164,165,195,196,198,214,253,254	0	screened
platform_hybrid/paper/sections/synth_iter112_cost_rate_envelope.tex	paper-specific	P08	1	88	3952	63eb12001ab486c8ef8487351e92e845acd18ab193f4c6fdd4e8fb29cc037c8b	4	2	0				48,58,68,72,74	0	screened
platform_hybrid/paper/sections/synth_iter116_cost_cube_envelope.tex	paper-specific	P08	1	72	3638	c2f765b3d8d2d5629711100f0c644dd27eeb337ecebee8c472d86ebc0fc291b6	5	1	0				17,55	0	screened
platform_hybrid/paper/sections/synth_iter120_score_stream_universality.tex	paper-specific	P08	1	70	4021	a9ba75a02b89bd396904edb0d687e5d6d8ca86817e3daeb07e42028b480d56b4	6	1	0					0	screened
platform_hybrid/paper/sections/synth_iter124_three_domain_density.tex	paper-specific	P08	1	85	4573	c8b2a0d2dc2a3e91e24427014eb4f8bec8d3bfa02151c864e5fbb00892b53dea	7	1	0					0	screened
platform_hybrid/paper/sections/synth_iter132_four_domain_density.tex	paper-specific	P08	1	137	6848	d10efbe3da14c0db4460cea77a44a17f57062faa4882cf545bf46cd77e6fd13f	6	3	0				88	0	screened
platform_hybrid/paper/sections/synth_iter136_five_domain_density.tex	paper-specific	P08	1	106	5308	22ada480fee8eced5ceec30c8898f0828c6273b6442f06d5b22f1a54adad6afc	6	2	0					0	screened
platform_hybrid/paper/sections/synth_iter140_six_domain_density.tex	paper-specific	P08	1	113	5273	63b261a7dd7bb0a7a495bbeead25c9eee152d2dd59c4ead320079998cdd3fff6	3	2	0					0	screened
platform_hybrid/paper/sections/synth_iter156_eleven_domain_density.tex	paper-specific	P08	1	125	5986	d2df718de480889f3814761c93f19cd018d5a52e6cd3b7d2b86371a321d932f2	5	2	0					0	screened
platform_hybrid/paper/sections/synth_iter160_twelve_domain_density.tex	paper-specific	P08	1	146	6825	4072cdc2846a49c5cc905b37e3be4806b40aa85e7e23f87ad8cbe052de5664f5	6	1	0				96	0	screened
platform_hybrid/paper/sections/synth_iter164_thirteen_domain_density.tex	paper-specific	P08	1	79	4199	84292c5dba1c1aa226bc6d50ea50ade6c841090e4017a4e3111a6971e5d982a9	1	1	0				63	0	screened
platform_hybrid/paper/sections/synth_iter168_twelve_domain_density.tex	paper-specific	P08	1	154	7890	ab8efeeedd45081445a599b3d7a33bb61c19d3184581f2caecfd7301e407f54d	6	0	0					0	screened
platform_hybrid/paper/sections/synth_iter172_fifteen_domain_density.tex	paper-specific	P08	1	134	6828	086bc214adf8879186720f8c8f555f5b58d1107eb55b717d13305b63c610ef24	5	0	0					0	screened
platform_hybrid/paper/sections/synth_iter176_sixteen_domain_density.tex	paper-specific	P08	1	120	6222	84eb92fb74f391ca2d4f42d43ecbd04dd17462d569304625b378eb50c054f6ae	2	2	0					0	screened
platform_hybrid/paper/sections/synth_iter180_seventeen_domain_density.tex	paper-specific	P08	1	154	7187	3ffcbb69735a36958698fdae3e20e4dc12b3294abbe441192ebb9e378488b2bb	4	3	0					0	screened
platform_hybrid/paper/sections/synth_iter192_d20_decision_concordance.tex	paper-specific	P08	1	173	8110	6be139970c139037c3b4fb1354b48b856da7d10b581e9c3f22214774a8e77124	5	7	0				99,100,102	0	screened
platform_hybrid/paper/sections/synth_iter204_d23_perstep_transfer.tex	paper-specific	P08	1	139	7513	e61bca5fdc5e5e5e5998c37bfb09b87387e0fbace260063b94ae48690599bab5	6	7	0				17,34	0	screened
platform_hybrid/paper/sections/tool_use_code_expanded.tex	paper-specific	U01	1	230	12627	7a2fcc5ab10675398aa62e8f49d7789ef288c5bbe6c2cf54f9705ec921e07b26	6	8	0				80,97,148,222	0	screened
platform_hybrid/paper/sections/variance_mitigation_comparison.tex	paper-specific	U01	1	352	18675	d10f7de4e6bad5e1ede0925f94073b45a7f449965347cb0ce669ee3177090d0d	8	12	8				18,27,45,46,127,135,147,156,178,215,264,272,285	0	screened
platform_hybrid/paper/sections/zvf.tex	shared	P02,U01	2	290	14771	8cd544b1f967d7504699d6f3cd7c9f8bdaffb8f2e0c60366e7504ca826b72137	5	6	1				33,60,80,90,105,113,122,128,139,170,202,235,257,281,290	0	screened
platform_hybrid/paper/sections/zvf_counterfactual_appendix.tex	shared	P02,U01	2	101	4804	3c0e2d3071e7ea517bea861579cf90b483e13dc89d95101635d0e9d5a92bbdc6	5	2	0					0	screened
platform_hybrid/paper/sections/zvf_cross_experiment_diagnostic.tex	shared	P02,U01	2	441	21562	059a108e053968f9bf78c1b15445531209a310ebeeb7a6f514905f1112ebfab3	9	15	1				180,222,339	0	screened
platform_hybrid/paper/sections/zvf_dynamics.tex	shared	P02,U01	2	222	11355	80531e0e0f6dadf27be9effc711650760e677b86e9e0df564744babb73390bae	6	4	0				42,64,85,87,102,136,137,144,214	0	screened
platform_hybrid/paper/sections/zvf_eval_protocol.tex	paper-specific	P02	1	40	2512	23e973bf1ffb4fc384fcfeb99780db4a116fa8b1b9e45d55a228837bdd25b7e2	1	1	3				26,27	0	screened
platform_hybrid/paper/sections/zvf_gradient.tex	shared	P02,U01	2	48	2115	c6c73f6dbd898039f1e130cda1401c6e8bb8069dc30b5cf6c89c5e3cada20db8	0	1	0					0	screened
platform_hybrid/paper/sections/zvf_inference_baselines.tex	paper-specific	P02	1	48	3077	553424b3fd4d9d42769b31dc5437acc41ec476ce4d7a57bc853ebed5624936d4	1	1	4				39,40	0	screened
platform_hybrid/paper/sections/zvf_iter102.tex	paper-specific	U01	1	148	7711	0ad72ce8d19fe674a37ff54a5ce49f49c2a2fc1befd5ab4bfba8be413972d274	1	4	1				52	0	screened
platform_hybrid/paper/sections/zvf_iter106.tex	paper-specific	U01	1	131	7295	4e19f56a68c2a14428017f80ba4fd79869144faa053fae0290e0854cc04fe055	1	2	0				68,69,111	0	screened
platform_hybrid/paper/sections/zvf_iter110.tex	paper-specific	U01	1	199	9943	4f2e8e80f6bac93b9fed2df72584c648f4e048af6667411f587395a3b15ce9de	1	3	0				86,96,126,139,153,189	0	screened
platform_hybrid/paper/sections/zvf_iter114.tex	paper-specific	U01	1	155	7796	4eab414bdde39022c0a4708e64695343a75d2d0c79b37b9d660e513e9b69d6f6	1	3	0				87,134	0	screened
platform_hybrid/paper/sections/zvf_iter118.tex	paper-specific	U01	1	97	4976	3a5dfc1d65af91e8be97d6adc5faab8fc08874b983c66b916e1d1a1bd8a9dcae	1	2	0				12,13,19,33,58,83,89	0	screened
platform_hybrid/paper/sections/zvf_iter122.tex	paper-specific	U01	1	165	8525	006947b42d949ba65cf67a94d93b9538d340e319f11996541b703ef9815bc30c	1	3	0				15,145	0	screened
platform_hybrid/paper/sections/zvf_iter22.tex	shared	P02,U01	2	247	12252	7c6fe527904213b40ec850b5fccaaa3df22bf66e219bd9d880d76dbf079a359c	4	8	0				62,73,111,129,131,132,133,134,148,159,228,234	0	screened
platform_hybrid/paper/sections/zvf_iter30.tex	shared	P02,U01	2	181	9380	f7549188adf16e7e4bf83d4d8d05ff0ca9b6982f503e0d38fe5d93942f4fdafd	6	8	0				136	0	screened
platform_hybrid/paper/sections/zvf_iter34.tex	shared	P02,U01	2	211	9933	c70707302343a062b7782c9705f47417e07b15e286d80428a173ac59c7623e36	7	7	0				49,127	0	screened
platform_hybrid/paper/sections/zvf_iter38.tex	shared	P02,U01	2	173	8265	b1ed2a16a739fad693cc8b22c766e4c02c39dd32d06a1ebd2c3bc53d9d7cfb21	3	5	0				55	0	screened
platform_hybrid/paper/sections/zvf_iter42.tex	shared	P02,U01	2	114	6276	02ee1bbfd6169fc99682def6229042fe13790257d1146145b5af1b264e77716c	1	1	0				17,23,29,65,72,79,85	0	screened
platform_hybrid/paper/sections/zvf_iter46.tex	shared	P02,U01	2	189	9699	74b4d17aaa8e8ef49b7e7df68301325d3ad5d2efd4f424f0835a9d472bfa82cd	3	5	0				38,124,142,163,173	0	screened
platform_hybrid/paper/sections/zvf_iter50.tex	shared	P02,U01	2	144	7853	55ad0f529568b85b8aa47af3efbbf21c49a5c7d596987a5811de6c59b7f758d6	1	2	0				18,19,56,82,110	0	screened
platform_hybrid/paper/sections/zvf_iter58.tex	shared	P02,U01	2	151	8648	cd0f54507bd4a07b84d5eeb9de36846c38fcd0efe9fbc30cb79b90687ad0c6bf	1	3	0				28,98	0	screened
platform_hybrid/paper/sections/zvf_iter62.tex	shared	P02,U01	2	166	8765	df70f3191604c4a53e5d2ad3cd986372cff19664f571f442614593abf08d438e	1	4	0				25,56,134	0	screened
platform_hybrid/paper/sections/zvf_iter70.tex	paper-specific	U01	1	175	9073	7cd9c08874099b0abd371a852b93c509df50b7ad32a8ce9b135408dd94ad883a	1	4	0				38,66,95,103,112,120,122,123,143	0	screened
platform_hybrid/paper/sections/zvf_iter74.tex	paper-specific	U01	1	137	6981	d95079edda35595b188b8c9653f5b73129b1479349557d0bdd41c4638600dd4d	1	4	0				51,70,85,110	0	screened
platform_hybrid/paper/sections/zvf_iter82.tex	paper-specific	U01	1	126	6232	8a8244a7722a4a67f3288b4d457885cc023af85f28e770368100e488b83172bc	1	4	0				20,41,79,86,112	0	screened
platform_hybrid/paper/sections/zvf_iter86.tex	paper-specific	U01	1	153	7648	6dc0c7f2b15cccb8d28016bf629e03e9ff7cd2e8620b6ceb637c37d259bad8af	1	3	0				100,124	0	screened
platform_hybrid/paper/sections/zvf_iter90.tex	paper-specific	U01	1	116	5714	1f9de900e8d2540119f7171ea6d887d50ee04ded359eb5ad4a9e1f541d40186b	1	1	0				18,50,72,97	0	screened
platform_hybrid/paper/sections/zvf_iter94.tex	paper-specific	U01	1	136	7199	a68f4fe0362eaeabe22e4c077711f0d3e93fa78270a4009321267f3c737f53b9	1	2	0				89,95	0	screened
platform_hybrid/paper/sections/zvf_iter98.tex	paper-specific	U01	1	149	7648	0d6a5feebbd4c02fcad7cebd613ffb6695aa7f3b471155308c38d44ed7cc6f89	1	4	0				112	0	screened
platform_hybrid/paper/sections/zvf_pipeline_spec.tex	shared	P02,R02,R04,U01	4	102	4519	c75e4165b0b46f6aa12f6a2198cd5fb52c270e73a44aababe1349af2e6a8a383	6	2	0					0	screened
platform_hybrid/paper/sections/zvf_scaling.tex	shared	P02,U01	2	69	4436	5c770a7cdd17d7c13495dcac933c458d8528bb3d0af187d92b5d63fc808c6408	1	4	0				62	0	screened
platform_hybrid/paper/unified_signal_starvation/main.tex	root	N01	1	883	41857	c947344667608662df21ea01ae1d2b2981a4d75e75a79779d6b0ddc62f3c5f0c	34	32	14				41,42,53,68,70,76,90,93,98,99,100,101,146,148,150,153,167,177,185,190,219,224,226,229,232,236,238,244,246,251,253,256,260,262,263,265,331,391,392,393,399,400,401,454,502,505,510,512,533,586,615,619,642,643,666,669,670,693,694,705,711,713,724,730,744,751,759,771,773,777,822,824,834,837,841,842,860	0	screened
zvf-program/audit/reproducibility_audit.tex	root	R08	1	514	27973	f53ebfa1ddc117eb8ad263ddebbab0fb8f6d0291ee613e3c236e3503ef3ee4d5	9	9	11				215,309,382,479	0	screened
zvf-program/audit/results/audit_results.tex	paper-specific	R08	1	23	927	a0f6d66915688b7d453899de04d8fb61e693639136991469ff6694004e9016ab	0	0	0					0	screened
zvf-program/position/min_report_rl.tex	root	R06	1	889	49710	75c5323875323aa4e612314de8cd32bdfa21b627d585bc596dda36e0e7eaa090	9	13	13				53,62,154,177,203,307,309,332,393,415,479,520,524,525,551,575,692,717	0	screened
zvf-program/registry/grpo_registry.tex	root	R07	1	681	32339	2bbb3653f93b1393f4170c3b95d19565331ccde955dc88cebe3a778e03ea8883	10	15	19				78,169,363,366,633	0	screened
zvf-program/theory/zvf_theory.tex	root	R05	1	832	45906	bd944879e38feaf54fa63290b763516f041e134f899122698d8d96219fed3524	8	35	9				168,172,244,251,292,401,413,416,425,426,444,448,450,455,457,523,536,542,570,592,601,652,654,656,666,702,711,714,721,732,802	0	screened
