# Pillar 2 Contrastive Yield decomposition (per-problem / per-step)
# Computed from real rollout data:
#   - tinker_gsm8k_zvf_s{42,123,456}.json: 600 (problem, G=8) rollouts.
#   - groupsize_zvf_sweep.json: 12 runs * 40 steps x G in {2,4,8,16}.
# Columns:
#   source      tinker_gsm8k | groupsize_zvf_sweep | groupsize_zvf_sweep_agg
#   seed, problem_id|step, G, k|p_x, zvf_obs, zvf_iid, delta_div, Y_obs
# zvf_iid  = p**G + (1-p)**G (Bernoulli-collision baseline).
# delta_div = zvf_iid - zvf_obs (structural diversity bonus;
#            POSITIVE delta_div proves the sampler anti-herds).
# Source: scripts/zvf_contrastive_yield.py
source	seed	id	G	p_x	zvf_obs	zvf_iid	delta_div	Y_obs
tinker_gsm8k	123	132	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	133	8	0.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	123	134	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	135	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	123	136	8	0.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	123	137	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	123	138	8	0.3750	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	123	139	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	140	8	0.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	123	141	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	123	142	8	0.2500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	143	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	144	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	123	145	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	123	146	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	123	147	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	123	148	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	123	149	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	150	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	123	151	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	152	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	153	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	154	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	155	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	156	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	157	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	158	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	123	159	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	123	160	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	161	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	123	162	8	0.3750	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	123	163	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	164	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	123	165	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	123	166	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	123	167	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	123	168	8	0.3750	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	123	169	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	123	170	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	123	171	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	172	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	173	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	174	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	175	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	176	8	0.3750	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	123	177	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	178	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	123	179	8	0.2500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	180	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	181	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	123	182	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	123	183	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	123	184	8	0.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	123	185	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	123	186	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	123	187	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	123	188	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	189	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	123	190	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	123	191	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	192	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	123	193	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	194	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	123	195	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	196	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	123	197	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	123	198	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	123	199	8	0.3750	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	456	0	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	456	1	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	456	2	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	456	3	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	456	4	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	456	5	8	0.1250	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	456	6	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	456	7	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	456	8	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	456	9	8	0.3750	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	456	10	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	456	11	8	0.3750	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	456	12	8	0.2500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	456	13	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	456	14	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	456	15	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	456	16	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	456	17	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	456	18	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	456	19	8	0.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	456	20	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	456	21	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	456	22	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	456	23	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	456	24	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	456	25	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	456	26	8	0.3750	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	456	27	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	456	28	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	456	29	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	456	30	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	456	31	8	0.3750	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	456	32	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	456	33	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	456	34	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	456	35	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	456	36	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	456	37	8	0.3750	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	456	38	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	456	39	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	456	40	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	456	41	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	456	42	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	456	43	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	456	44	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	456	45	8	0.3750	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	456	46	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	456	47	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	456	48	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	456	49	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	456	50	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	456	51	8	0.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	456	52	8	0.3750	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	456	53	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	456	54	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	456	55	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	456	56	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	456	57	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	456	58	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	456	59	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	456	60	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	456	61	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	456	62	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	456	63	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	456	64	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	456	65	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	456	66	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	456	67	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	456	68	8	0.2500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	456	69	8	0.3750	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	456	70	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	456	71	8	0.5000	0.0000	0.0078	0.0078	1.0000
tinker_gsm8k	456	72	8	0.6250	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	456	73	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	456	74	8	0.3750	0.0000	0.0237	0.0237	1.0000
tinker_gsm8k	456	75	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	456	76	8	0.7500	0.0000	0.1001	0.1001	1.0000
tinker_gsm8k	456	77	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	456	78	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	456	79	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	456	80	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	456	81	8	1.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	456	82	8	0.8750	0.0000	0.3436	0.3436	1.0000
tinker_gsm8k	456	83	8	0.0000	1.0000	1.0000	0.0000	0.0000
tinker_gsm8k	456	84	8	1.0000	1.0000	1.0000	0.0000	0.0000
