entry_id,category,mutation_idx,expected,actual,mut_label
delta_cppo,bad_loss_advantage_enum,5,caught,skipped_noop,error:KeyError
delta_cppo,bad_loss_advantage_enum,6,caught,skipped_noop,error:KeyError
delta_cppo,bad_loss_advantage_enum,7,caught,skipped_noop,error:KeyError
delta_cppo,bad_loss_advantage_enum,8,caught,skipped_noop,error:KeyError
delta_cppo,bad_loss_advantage_enum,9,caught,skipped_noop,error:KeyError
delta_dapo,bad_loss_advantage_enum,0,caught,skipped_noop,error:KeyError
delta_dapo,bad_loss_advantage_enum,1,caught,skipped_noop,error:KeyError
delta_dapo,bad_loss_advantage_enum,2,caught,skipped_noop,error:KeyError
delta_dapo,bad_loss_advantage_enum,3,caught,skipped_noop,error:KeyError
delta_dapo,bad_loss_advantage_enum,4,caught,skipped_noop,error:KeyError
delta_dapo,bad_loss_advantage_enum,5,caught,skipped_noop,error:KeyError
delta_dapo,bad_loss_advantage_enum,6,caught,skipped_noop,error:KeyError
delta_dapo,bad_loss_advantage_enum,7,caught,skipped_noop,error:KeyError
delta_dapo,bad_loss_advantage_enum,8,caught,skipped_noop,error:KeyError
delta_dapo,bad_loss_advantage_enum,9,caught,skipped_noop,error:KeyError
delta_drgrpo,bad_loss_advantage_enum,0,caught,skipped_noop,error:KeyError
delta_drgrpo,bad_loss_advantage_enum,1,caught,skipped_noop,error:KeyError
delta_drgrpo,bad_loss_advantage_enum,2,caught,skipped_noop,error:KeyError
delta_drgrpo,bad_loss_advantage_enum,3,caught,skipped_noop,error:KeyError
delta_drgrpo,bad_loss_advantage_enum,4,caught,skipped_noop,error:KeyError
delta_drgrpo,bad_loss_advantage_enum,5,caught,skipped_noop,error:KeyError
delta_drgrpo,bad_loss_advantage_enum,6,caught,skipped_noop,error:KeyError
delta_drgrpo,bad_loss_advantage_enum,7,caught,skipped_noop,error:KeyError
delta_drgrpo,bad_loss_advantage_enum,8,caught,skipped_noop,error:KeyError
delta_drgrpo,bad_loss_advantage_enum,9,caught,skipped_noop,error:KeyError
delta_es,bad_loss_advantage_enum,0,caught,skipped_noop,error:KeyError
delta_es,bad_loss_advantage_enum,1,caught,skipped_noop,error:KeyError
delta_es,bad_loss_advantage_enum,2,caught,skipped_noop,error:KeyError
delta_es,bad_loss_advantage_enum,3,caught,skipped_noop,error:KeyError
delta_es,bad_loss_advantage_enum,4,caught,skipped_noop,error:KeyError
delta_es,bad_loss_advantage_enum,5,caught,skipped_noop,error:KeyError
delta_es,bad_loss_advantage_enum,6,caught,skipped_noop,error:KeyError
delta_es,bad_loss_advantage_enum,7,caught,skipped_noop,error:KeyError
delta_es,bad_loss_advantage_enum,8,caught,skipped_noop,error:KeyError
delta_es,bad_loss_advantage_enum,9,caught,skipped_noop,error:KeyError
delta_gift,bad_loss_advantage_enum,0,caught,skipped_noop,error:KeyError
delta_gift,bad_loss_advantage_enum,1,caught,skipped_noop,error:KeyError
delta_gift,bad_loss_advantage_enum,2,caught,skipped_noop,error:KeyError
delta_gift,bad_loss_advantage_enum,3,caught,skipped_noop,error:KeyError
delta_gift,bad_loss_advantage_enum,4,caught,skipped_noop,error:KeyError
delta_gift,bad_loss_advantage_enum,5,caught,skipped_noop,error:KeyError
delta_gift,bad_loss_advantage_enum,6,caught,skipped_noop,error:KeyError
delta_gift,bad_loss_advantage_enum,7,caught,skipped_noop,error:KeyError
delta_gift,bad_loss_advantage_enum,8,caught,skipped_noop,error:KeyError
delta_gift,bad_loss_advantage_enum,9,caught,skipped_noop,error:KeyError
delta_gspo,bad_loss_advantage_enum,0,caught,skipped_noop,error:KeyError
delta_gspo,bad_loss_advantage_enum,1,caught,skipped_noop,error:KeyError
delta_gspo,bad_loss_advantage_enum,2,caught,skipped_noop,error:KeyError
delta_gspo,bad_loss_advantage_enum,3,caught,skipped_noop,error:KeyError
delta_gspo,bad_loss_advantage_enum,4,caught,skipped_noop,error:KeyError
delta_gspo,bad_loss_advantage_enum,5,caught,skipped_noop,error:KeyError
delta_gspo,bad_loss_advantage_enum,6,caught,skipped_noop,error:KeyError
delta_gspo,bad_loss_advantage_enum,7,caught,skipped_noop,error:KeyError
delta_gspo,bad_loss_advantage_enum,8,caught,skipped_noop,error:KeyError
delta_gspo,bad_loss_advantage_enum,9,caught,skipped_noop,error:KeyError
delta_mcgrpo,bad_loss_advantage_enum,0,caught,skipped_noop,error:KeyError
delta_mcgrpo,bad_loss_advantage_enum,1,caught,skipped_noop,error:KeyError
delta_mcgrpo,bad_loss_advantage_enum,2,caught,skipped_noop,error:KeyError
delta_mcgrpo,bad_loss_advantage_enum,3,caught,skipped_noop,error:KeyError
delta_mcgrpo,bad_loss_advantage_enum,4,caught,skipped_noop,error:KeyError
delta_mcgrpo,bad_loss_advantage_enum,5,caught,skipped_noop,error:KeyError
delta_mcgrpo,bad_loss_advantage_enum,6,caught,skipped_noop,error:KeyError
delta_mcgrpo,bad_loss_advantage_enum,7,caught,skipped_noop,error:KeyError
delta_mcgrpo,bad_loss_advantage_enum,8,caught,skipped_noop,error:KeyError
delta_mcgrpo,bad_loss_advantage_enum,9,caught,skipped_noop,error:KeyError
delta_ngrpo,bad_loss_advantage_enum,0,caught,skipped_noop,error:KeyError
delta_ngrpo,bad_loss_advantage_enum,1,caught,skipped_noop,error:KeyError
delta_ngrpo,bad_loss_advantage_enum,2,caught,skipped_noop,error:KeyError
delta_ngrpo,bad_loss_advantage_enum,3,caught,skipped_noop,error:KeyError
delta_ngrpo,bad_loss_advantage_enum,4,caught,skipped_noop,error:KeyError
delta_ngrpo,bad_loss_advantage_enum,5,caught,skipped_noop,error:KeyError
delta_ngrpo,bad_loss_advantage_enum,6,caught,skipped_noop,error:KeyError
delta_ngrpo,bad_loss_advantage_enum,7,caught,skipped_noop,error:KeyError
delta_ngrpo,bad_loss_advantage_enum,8,caught,skipped_noop,error:KeyError
delta_ngrpo,bad_loss_advantage_enum,9,caught,skipped_noop,error:KeyError
delta_scafgrpo,bad_loss_advantage_enum,0,caught,skipped_noop,error:KeyError
delta_scafgrpo,bad_loss_advantage_enum,1,caught,skipped_noop,error:KeyError
delta_scafgrpo,bad_loss_advantage_enum,2,caught,skipped_noop,error:KeyError
delta_scafgrpo,bad_loss_advantage_enum,3,caught,skipped_noop,error:KeyError
delta_scafgrpo,bad_loss_advantage_enum,4,caught,skipped_noop,error:KeyError
delta_scafgrpo,bad_loss_advantage_enum,5,caught,skipped_noop,error:KeyError
delta_scafgrpo,bad_loss_advantage_enum,6,caught,skipped_noop,error:KeyError
delta_scafgrpo,bad_loss_advantage_enum,7,caught,skipped_noop,error:KeyError
delta_scafgrpo,bad_loss_advantage_enum,8,caught,skipped_noop,error:KeyError
delta_scafgrpo,bad_loss_advantage_enum,9,caught,skipped_noop,error:KeyError
openrlhf_grpo_qwen3-8b_gsm8k,bad_loss_advantage_enum,0,caught,caught,bad_loss_advantage_enum
openrlhf_grpo_qwen3-8b_gsm8k,bad_loss_advantage_enum,1,caught,caught,bad_loss_advantage_enum
openrlhf_grpo_qwen3-8b_gsm8k,bad_loss_advantage_enum,2,caught,caught,bad_loss_advantage_enum
openrlhf_grpo_qwen3-8b_gsm8k,bad_loss_advantage_enum,3,caught,caught,bad_loss_advantage_enum
openrlhf_grpo_qwen3-8b_gsm8k,bad_loss_advantage_enum,4,caught,caught,bad_loss_advantage_enum
openrlhf_grpo_qwen3-8b_gsm8k,bad_loss_advantage_enum,5,caught,caught,bad_loss_advantage_enum
openrlhf_grpo_qwen3-8b_gsm8k,bad_loss_advantage_enum,6,caught,caught,bad_loss_advantage_enum
openrlhf_grpo_qwen3-8b_gsm8k,bad_loss_advantage_enum,7,caught,caught,bad_loss_advantage_enum
openrlhf_grpo_qwen3-8b_gsm8k,bad_loss_advantage_enum,8,caught,caught,bad_loss_advantage_enum
openrlhf_grpo_qwen3-8b_gsm8k,bad_loss_advantage_enum,9,caught,caught,bad_loss_advantage_enum
tinker_aero_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,0,caught,caught,bad_loss_advantage_enum
tinker_aero_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,1,caught,caught,bad_loss_advantage_enum
tinker_aero_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,2,caught,caught,bad_loss_advantage_enum
tinker_aero_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,3,caught,caught,bad_loss_advantage_enum
tinker_aero_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,4,caught,caught,bad_loss_advantage_enum
tinker_aero_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,5,caught,caught,bad_loss_advantage_enum
tinker_aero_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,6,caught,caught,bad_loss_advantage_enum
tinker_aero_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,7,caught,caught,bad_loss_advantage_enum
tinker_aero_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,8,caught,caught,bad_loss_advantage_enum
tinker_aero_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,9,caught,caught,bad_loss_advantage_enum
tinker_areal_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,0,caught,caught,bad_loss_advantage_enum
tinker_areal_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,1,caught,caught,bad_loss_advantage_enum
tinker_areal_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,2,caught,caught,bad_loss_advantage_enum
tinker_areal_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,3,caught,caught,bad_loss_advantage_enum
tinker_areal_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,4,caught,caught,bad_loss_advantage_enum
tinker_areal_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,5,caught,caught,bad_loss_advantage_enum
tinker_areal_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,6,caught,caught,bad_loss_advantage_enum
tinker_areal_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,7,caught,caught,bad_loss_advantage_enum
tinker_areal_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,8,caught,caught,bad_loss_advantage_enum
tinker_areal_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,9,caught,caught,bad_loss_advantage_enum
tinker_dapo_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,0,caught,caught,bad_loss_advantage_enum
tinker_dapo_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,1,caught,caught,bad_loss_advantage_enum
tinker_dapo_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,2,caught,caught,bad_loss_advantage_enum
tinker_dapo_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,3,caught,caught,bad_loss_advantage_enum
tinker_dapo_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,4,caught,caught,bad_loss_advantage_enum
tinker_dapo_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,5,caught,caught,bad_loss_advantage_enum
tinker_dapo_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,6,caught,caught,bad_loss_advantage_enum
tinker_dapo_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,7,caught,caught,bad_loss_advantage_enum
tinker_dapo_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,8,caught,caught,bad_loss_advantage_enum
tinker_dapo_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,9,caught,caught,bad_loss_advantage_enum
tinker_drgrpo_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,0,caught,caught,bad_loss_advantage_enum
tinker_drgrpo_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,1,caught,caught,bad_loss_advantage_enum
tinker_drgrpo_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,2,caught,caught,bad_loss_advantage_enum
tinker_drgrpo_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,3,caught,caught,bad_loss_advantage_enum
tinker_drgrpo_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,4,caught,caught,bad_loss_advantage_enum
tinker_drgrpo_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,5,caught,caught,bad_loss_advantage_enum
tinker_drgrpo_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,6,caught,caught,bad_loss_advantage_enum
tinker_drgrpo_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,7,caught,caught,bad_loss_advantage_enum
tinker_drgrpo_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,8,caught,caught,bad_loss_advantage_enum
tinker_drgrpo_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,9,caught,caught,bad_loss_advantage_enum
tinker_gift_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,0,caught,caught,bad_loss_advantage_enum
tinker_gift_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,1,caught,caught,bad_loss_advantage_enum
tinker_gift_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,2,caught,caught,bad_loss_advantage_enum
tinker_gift_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,3,caught,caught,bad_loss_advantage_enum
tinker_gift_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,4,caught,caught,bad_loss_advantage_enum
tinker_gift_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,5,caught,caught,bad_loss_advantage_enum
tinker_gift_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,6,caught,caught,bad_loss_advantage_enum
tinker_gift_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,7,caught,caught,bad_loss_advantage_enum
tinker_gift_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,8,caught,caught,bad_loss_advantage_enum
tinker_gift_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,9,caught,caught,bad_loss_advantage_enum
tinker_grpo_qwen3-8b_gsm8k,bad_loss_advantage_enum,0,caught,caught,bad_loss_advantage_enum
tinker_grpo_qwen3-8b_gsm8k,bad_loss_advantage_enum,1,caught,caught,bad_loss_advantage_enum
tinker_grpo_qwen3-8b_gsm8k,bad_loss_advantage_enum,2,caught,caught,bad_loss_advantage_enum
tinker_grpo_qwen3-8b_gsm8k,bad_loss_advantage_enum,3,caught,caught,bad_loss_advantage_enum
tinker_grpo_qwen3-8b_gsm8k,bad_loss_advantage_enum,4,caught,caught,bad_loss_advantage_enum
tinker_grpo_qwen3-8b_gsm8k,bad_loss_advantage_enum,5,caught,caught,bad_loss_advantage_enum
tinker_grpo_qwen3-8b_gsm8k,bad_loss_advantage_enum,6,caught,caught,bad_loss_advantage_enum
tinker_grpo_qwen3-8b_gsm8k,bad_loss_advantage_enum,7,caught,caught,bad_loss_advantage_enum
tinker_grpo_qwen3-8b_gsm8k,bad_loss_advantage_enum,8,caught,caught,bad_loss_advantage_enum
tinker_grpo_qwen3-8b_gsm8k,bad_loss_advantage_enum,9,caught,caught,bad_loss_advantage_enum
tinker_grpo_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,0,caught,caught,bad_loss_advantage_enum
tinker_grpo_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,1,caught,caught,bad_loss_advantage_enum
tinker_grpo_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,2,caught,caught,bad_loss_advantage_enum
tinker_grpo_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,3,caught,caught,bad_loss_advantage_enum
tinker_grpo_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,4,caught,caught,bad_loss_advantage_enum
tinker_grpo_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,5,caught,caught,bad_loss_advantage_enum
tinker_grpo_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,6,caught,caught,bad_loss_advantage_enum
tinker_grpo_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,7,caught,caught,bad_loss_advantage_enum
tinker_grpo_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,8,caught,caught,bad_loss_advantage_enum
tinker_grpo_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,9,caught,caught,bad_loss_advantage_enum
tinker_gspo_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,0,caught,caught,bad_loss_advantage_enum
tinker_gspo_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,1,caught,caught,bad_loss_advantage_enum
tinker_gspo_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,2,caught,caught,bad_loss_advantage_enum
tinker_gspo_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,3,caught,caught,bad_loss_advantage_enum
tinker_gspo_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,4,caught,caught,bad_loss_advantage_enum
tinker_gspo_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,5,caught,caught,bad_loss_advantage_enum
tinker_gspo_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,6,caught,caught,bad_loss_advantage_enum
tinker_gspo_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,7,caught,caught,bad_loss_advantage_enum
tinker_gspo_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,8,caught,caught,bad_loss_advantage_enum
tinker_gspo_qwen3.5-4b_gsm8k,bad_loss_advantage_enum,9,caught,caught,bad_loss_advantage_enum
trl_grpo_qwen3-8b_gsm8k,bad_loss_advantage_enum,0,caught,caught,bad_loss_advantage_enum
trl_grpo_qwen3-8b_gsm8k,bad_loss_advantage_enum,1,caught,caught,bad_loss_advantage_enum
trl_grpo_qwen3-8b_gsm8k,bad_loss_advantage_enum,2,caught,caught,bad_loss_advantage_enum
trl_grpo_qwen3-8b_gsm8k,bad_loss_advantage_enum,3,caught,caught,bad_loss_advantage_enum
trl_grpo_qwen3-8b_gsm8k,bad_loss_advantage_enum,4,caught,caught,bad_loss_advantage_enum
trl_grpo_qwen3-8b_gsm8k,bad_loss_advantage_enum,5,caught,caught,bad_loss_advantage_enum
trl_grpo_qwen3-8b_gsm8k,bad_loss_advantage_enum,6,caught,caught,bad_loss_advantage_enum
trl_grpo_qwen3-8b_gsm8k,bad_loss_advantage_enum,7,caught,caught,bad_loss_advantage_enum
trl_grpo_qwen3-8b_gsm8k,bad_loss_advantage_enum,8,caught,caught,bad_loss_advantage_enum
trl_grpo_qwen3-8b_gsm8k,bad_loss_advantage_enum,9,caught,caught,bad_loss_advantage_enum
verl_grpo_qwen3-8b_gsm8k,bad_loss_advantage_enum,0,caught,caught,bad_loss_advantage_enum
verl_grpo_qwen3-8b_gsm8k,bad_loss_advantage_enum,1,caught,caught,bad_loss_advantage_enum
verl_grpo_qwen3-8b_gsm8k,bad_loss_advantage_enum,2,caught,caught,bad_loss_advantage_enum
verl_grpo_qwen3-8b_gsm8k,bad_loss_advantage_enum,3,caught,caught,bad_loss_advantage_enum
verl_grpo_qwen3-8b_gsm8k,bad_loss_advantage_enum,4,caught,caught,bad_loss_advantage_enum
verl_grpo_qwen3-8b_gsm8k,bad_loss_advantage_enum,5,caught,caught,bad_loss_advantage_enum
verl_grpo_qwen3-8b_gsm8k,bad_loss_advantage_enum,6,caught,caught,bad_loss_advantage_enum
verl_grpo_qwen3-8b_gsm8k,bad_loss_advantage_enum,7,caught,caught,bad_loss_advantage_enum
verl_grpo_qwen3-8b_gsm8k,bad_loss_advantage_enum,8,caught,caught,bad_loss_advantage_enum
verl_grpo_qwen3-8b_gsm8k,bad_loss_advantage_enum,9,caught,caught,bad_loss_advantage_enum
zvf130_cppo,bad_loss_advantage_enum,0,caught,caught,bad_loss_advantage_enum
zvf130_cppo,bad_loss_advantage_enum,1,caught,caught,bad_loss_advantage_enum
zvf130_cppo,bad_loss_advantage_enum,2,caught,caught,bad_loss_advantage_enum
zvf130_cppo,bad_loss_advantage_enum,3,caught,caught,bad_loss_advantage_enum
zvf130_cppo,bad_loss_advantage_enum,4,caught,caught,bad_loss_advantage_enum
zvf130_cppo,bad_loss_advantage_enum,5,caught,caught,bad_loss_advantage_enum
zvf130_cppo,bad_loss_advantage_enum,6,caught,caught,bad_loss_advantage_enum
zvf130_cppo,bad_loss_advantage_enum,7,caught,caught,bad_loss_advantage_enum
zvf130_cppo,bad_loss_advantage_enum,8,caught,caught,bad_loss_advantage_enum
zvf130_cppo,bad_loss_advantage_enum,9,caught,caught,bad_loss_advantage_enum
zvf130_es,bad_loss_advantage_enum,0,caught,caught,bad_loss_advantage_enum
zvf130_es,bad_loss_advantage_enum,1,caught,caught,bad_loss_advantage_enum
zvf130_es,bad_loss_advantage_enum,2,caught,caught,bad_loss_advantage_enum
zvf130_es,bad_loss_advantage_enum,3,caught,caught,bad_loss_advantage_enum
zvf130_es,bad_loss_advantage_enum,4,caught,caught,bad_loss_advantage_enum
zvf130_es,bad_loss_advantage_enum,5,caught,caught,bad_loss_advantage_enum
zvf130_es,bad_loss_advantage_enum,6,caught,caught,bad_loss_advantage_enum
zvf130_es,bad_loss_advantage_enum,7,caught,caught,bad_loss_advantage_enum
zvf130_es,bad_loss_advantage_enum,8,caught,caught,bad_loss_advantage_enum
zvf130_es,bad_loss_advantage_enum,9,caught,caught,bad_loss_advantage_enum
zvf130_mcgrpo,bad_loss_advantage_enum,0,caught,caught,bad_loss_advantage_enum
zvf130_mcgrpo,bad_loss_advantage_enum,1,caught,caught,bad_loss_advantage_enum
zvf130_mcgrpo,bad_loss_advantage_enum,2,caught,caught,bad_loss_advantage_enum
zvf130_mcgrpo,bad_loss_advantage_enum,3,caught,caught,bad_loss_advantage_enum
zvf130_mcgrpo,bad_loss_advantage_enum,4,caught,caught,bad_loss_advantage_enum
zvf130_mcgrpo,bad_loss_advantage_enum,5,caught,caught,bad_loss_advantage_enum
zvf130_mcgrpo,bad_loss_advantage_enum,6,caught,caught,bad_loss_advantage_enum
zvf130_mcgrpo,bad_loss_advantage_enum,7,caught,caught,bad_loss_advantage_enum
zvf130_mcgrpo,bad_loss_advantage_enum,8,caught,caught,bad_loss_advantage_enum
zvf130_mcgrpo,bad_loss_advantage_enum,9,caught,caught,bad_loss_advantage_enum
zvf130_ngrpo,bad_loss_advantage_enum,0,caught,caught,bad_loss_advantage_enum
zvf130_ngrpo,bad_loss_advantage_enum,1,caught,caught,bad_loss_advantage_enum
zvf130_ngrpo,bad_loss_advantage_enum,2,caught,caught,bad_loss_advantage_enum
zvf130_ngrpo,bad_loss_advantage_enum,3,caught,caught,bad_loss_advantage_enum
zvf130_ngrpo,bad_loss_advantage_enum,4,caught,caught,bad_loss_advantage_enum
zvf130_ngrpo,bad_loss_advantage_enum,5,caught,caught,bad_loss_advantage_enum
zvf130_ngrpo,bad_loss_advantage_enum,6,caught,caught,bad_loss_advantage_enum
zvf130_ngrpo,bad_loss_advantage_enum,7,caught,caught,bad_loss_advantage_enum
zvf130_ngrpo,bad_loss_advantage_enum,8,caught,caught,bad_loss_advantage_enum
zvf130_ngrpo,bad_loss_advantage_enum,9,caught,caught,bad_loss_advantage_enum
zvf130_scafgrpo,bad_loss_advantage_enum,0,caught,caught,bad_loss_advantage_enum
zvf130_scafgrpo,bad_loss_advantage_enum,1,caught,caught,bad_loss_advantage_enum
zvf130_scafgrpo,bad_loss_advantage_enum,2,caught,caught,bad_loss_advantage_enum
zvf130_scafgrpo,bad_loss_advantage_enum,3,caught,caught,bad_loss_advantage_enum
zvf130_scafgrpo,bad_loss_advantage_enum,4,caught,caught,bad_loss_advantage_enum
zvf130_scafgrpo,bad_loss_advantage_enum,5,caught,caught,bad_loss_advantage_enum
zvf130_scafgrpo,bad_loss_advantage_enum,6,caught,caught,bad_loss_advantage_enum
zvf130_scafgrpo,bad_loss_advantage_enum,7,caught,caught,bad_loss_advantage_enum
zvf130_scafgrpo,bad_loss_advantage_enum,8,caught,caught,bad_loss_advantage_enum
zvf130_scafgrpo,bad_loss_advantage_enum,9,caught,caught,bad_loss_advantage_enum
colab-open_dapo_e3,additional_top_level,0,caught,caught,additional_top_level_property
colab-open_dapo_e3,additional_top_level,1,caught,caught,additional_top_level_property
colab-open_dapo_e3,additional_top_level,2,caught,caught,additional_top_level_property
colab-open_dapo_e3,additional_top_level,3,caught,caught,additional_top_level_property
colab-open_dapo_e3,additional_top_level,4,caught,caught,additional_top_level_property
colab-open_dapo_e3,additional_top_level,5,caught,caught,additional_top_level_property
colab-open_dapo_e3,additional_top_level,6,caught,caught,additional_top_level_property
colab-open_dapo_e3,additional_top_level,7,caught,caught,additional_top_level_property
colab-open_dapo_e3,additional_top_level,8,caught,caught,additional_top_level_property
colab-open_dapo_e3,additional_top_level,9,caught,caught,additional_top_level_property
colab-open_drgrpo_e3,additional_top_level,0,caught,caught,additional_top_level_property
colab-open_drgrpo_e3,additional_top_level,1,caught,caught,additional_top_level_property
colab-open_drgrpo_e3,additional_top_level,2,caught,caught,additional_top_level_property
colab-open_drgrpo_e3,additional_top_level,3,caught,caught,additional_top_level_property
colab-open_drgrpo_e3,additional_top_level,4,caught,caught,additional_top_level_property
colab-open_drgrpo_e3,additional_top_level,5,caught,caught,additional_top_level_property
colab-open_drgrpo_e3,additional_top_level,6,caught,caught,additional_top_level_property
colab-open_drgrpo_e3,additional_top_level,7,caught,caught,additional_top_level_property
colab-open_drgrpo_e3,additional_top_level,8,caught,caught,additional_top_level_property
colab-open_drgrpo_e3,additional_top_level,9,caught,caught,additional_top_level_property
colab-open_grpo-adaptiveg_e3,additional_top_level,0,caught,caught,additional_top_level_property
colab-open_grpo-adaptiveg_e3,additional_top_level,1,caught,caught,additional_top_level_property
colab-open_grpo-adaptiveg_e3,additional_top_level,2,caught,caught,additional_top_level_property
colab-open_grpo-adaptiveg_e3,additional_top_level,3,caught,caught,additional_top_level_property
colab-open_grpo-adaptiveg_e3,additional_top_level,4,caught,caught,additional_top_level_property
colab-open_grpo-adaptiveg_e3,additional_top_level,5,caught,caught,additional_top_level_property
colab-open_grpo-adaptiveg_e3,additional_top_level,6,caught,caught,additional_top_level_property
colab-open_grpo-adaptiveg_e3,additional_top_level,7,caught,caught,additional_top_level_property
colab-open_grpo-adaptiveg_e3,additional_top_level,8,caught,caught,additional_top_level_property
colab-open_grpo-adaptiveg_e3,additional_top_level,9,caught,caught,additional_top_level_property
colab-open_grpo_e3,additional_top_level,0,caught,caught,additional_top_level_property
colab-open_grpo_e3,additional_top_level,1,caught,caught,additional_top_level_property
colab-open_grpo_e3,additional_top_level,2,caught,caught,additional_top_level_property
colab-open_grpo_e3,additional_top_level,3,caught,caught,additional_top_level_property
colab-open_grpo_e3,additional_top_level,4,caught,caught,additional_top_level_property
colab-open_grpo_e3,additional_top_level,5,caught,caught,additional_top_level_property
colab-open_grpo_e3,additional_top_level,6,caught,caught,additional_top_level_property
colab-open_grpo_e3,additional_top_level,7,caught,caught,additional_top_level_property
colab-open_grpo_e3,additional_top_level,8,caught,caught,additional_top_level_property
colab-open_grpo_e3,additional_top_level,9,caught,caught,additional_top_level_property
delta_aero,additional_top_level,0,caught,caught,additional_top_level_property
delta_aero,additional_top_level,1,caught,caught,additional_top_level_property
delta_aero,additional_top_level,2,caught,caught,additional_top_level_property
delta_aero,additional_top_level,3,caught,caught,additional_top_level_property
delta_aero,additional_top_level,4,caught,caught,additional_top_level_property
delta_aero,additional_top_level,5,caught,caught,additional_top_level_property
delta_aero,additional_top_level,6,caught,caught,additional_top_level_property
delta_aero,additional_top_level,7,caught,caught,additional_top_level_property
delta_aero,additional_top_level,8,caught,caught,additional_top_level_property
delta_aero,additional_top_level,9,caught,caught,additional_top_level_property
delta_areal,additional_top_level,0,caught,caught,additional_top_level_property
delta_areal,additional_top_level,1,caught,caught,additional_top_level_property
delta_areal,additional_top_level,2,caught,caught,additional_top_level_property
delta_areal,additional_top_level,3,caught,caught,additional_top_level_property
delta_areal,additional_top_level,4,caught,caught,additional_top_level_property
delta_areal,additional_top_level,5,caught,caught,additional_top_level_property
delta_areal,additional_top_level,6,caught,caught,additional_top_level_property
delta_areal,additional_top_level,7,caught,caught,additional_top_level_property
